,,Accuracy,Accuracy,Precision,Precision,Specificity,Specificity,Recall,Recall,Macro-F1,Macro-F1
,,mean,std,mean,std,mean,std,mean,std,mean,std
Model,Scaling,,,,,,,,,,
KNN,S0_No_Scaling,0.8694937723208408,0.0027579141265194037,0.419086248068549,0.048055037621277316,0.9812296231889122,0.002091145337779418,0.09396590032041537,0.012112510733058008,0.54136281482737,0.01015866241373852
KNN,S1_Scaled_Numerical,0.8730236495694264,0.003219907908891758,0.4871656632455599,0.03178846768719302,0.9721858853616256,0.0015236042424697294,0.18476740650653695,0.02794529164237043,0.5990263771951465,0.017663020406377638
RF,S0_No_Scaling,0.9521229929397759,0.0030252765375802324,0.8464477273969656,0.019710420472576873,0.9801491245350473,0.002984764525160538,0.7575921291640355,0.011147630874265672,0.8861364885489355,0.006667174684772654
RF,S1_Scaled_Numerical,0.9523220102016587,0.004048552370518127,0.8477666139507383,0.025080910290874905,0.9803198215202416,0.00371473607514572,0.7579920636776823,0.012204548462745081,0.8865920743690798,0.008871621997367475
