,Accuracy,Accuracy,Precision,Precision,Specificity,Specificity,Recall,Recall,Macro-F1,Macro-F1
,mean,std,mean,std,mean,std,mean,std,mean,std
Model,,,,,,,,,,
GB,0.9376057460749374,0.0032291150242982607,0.8369983345959586,0.02268680438628538,0.982367457527116,0.0027927737029968943,0.6269195687255887,0.009079289203099661,0.8408812945818486,0.007388855352194965
KNN,0.8747637805640937,0.0016019267847945681,0.6401939237233354,0.2756273808262541,0.998407329522168,0.0013729016587762347,0.016580520928347015,0.00648064198521349,0.4826422106510383,0.006551242924132278
LR,0.9447648794172444,0.0029370654966809416,0.7622556510220815,0.012470380235585972,0.9633127959985031,0.002351272061745138,0.8160168705319206,0.015680385925111867,0.8781996497712617,0.006612653529887311
NB,0.9314905355864644,0.0013085467548704151,0.8218089749326125,0.010135898293484068,0.9817985646185292,0.0012226930515706592,0.5823124478642873,0.0050364459064477915,0.8216141686445602,0.003094246665163545
RF,0.9530676729145553,0.004166213743263989,0.8436516817062831,0.024939224267772835,0.9793528135566465,0.0037969892734613644,0.7706207950355107,0.012900838440044467,0.8893412060713646,0.009066181701860626
SVM,0.9420800931689033,0.002989248109361764,0.7644012073258113,0.01354193892186155,0.9653035653576663,0.0024279020294504417,0.7808795440902465,0.014878123179559685,0.86965259900209,0.006780896959390937
